,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
10,2010-12-30 00:34:26+00:00,20276488867680257,Smoove and Al combined for 18 points and 11 rebounds in the first quarter as the Hawks grab a 29-27 lead with a late run.,https://twitter.com/ATLHawks/status/20276488867680257,ATLHawks,1532897,0,3,0,0,en,,,,,,,,,,,
11,2010-12-30 00:21:36+00:00,20273259371040768,Smoove is active early with 8 points and 5 boards. Hawks trail 17-14 at the first timeout.,https://twitter.com/ATLHawks/status/20273259371040768,ATLHawks,1532897,0,3,0,0,en,,,,,,,,,,,
12,2010-12-30 00:11:20+00:00,20270675579109376,Hawks about to tip off against the Warriors at the Highlight Factory. Bibby/Joe/Marvin/Smoove/Horford on the court.,https://twitter.com/ATLHawks/status/20270675579109376,ATLHawks,1532897,0,6,0,0,en,,,,,,,,,,,
13,2010-12-29 15:20:19+00:00,20137041010364417,"Take Care of Business: Yes, the Golden State Warriors are 12-18 this season and 4-12 on the road.

Yes, the ... http://get.sm/xgrd4 #Hawks",https://twitter.com/ATLHawks/status/20137041010364417,ATLHawks,1532897,0,0,0,0,en,,,,,,,,,,['Hawks'],
14,2010-12-29 14:45:23+00:00,20128251372371968,The #Warriors visit Philips Arena tonight at 7PM to take on the #Hawks.  Tix: http://bit.ly/dRSNM7 Gift Exchange: http://on.nba.com/eBOEQH,https://twitter.com/ATLHawks/status/20128251372371968,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,"['Warriors', 'Hawks']",
15,2010-12-28 20:16:25+00:00,19849168373686272,"@sicmunkychamber true, that was an incredible shot and game.",https://twitter.com/ATLHawks/status/19849168373686272,ATLHawks,1532897,0,0,0,0,en,,,,,1.984472700420096e+16,https://twitter.com/sicmunkychamber,"[User(username='sicmunkychamber', id=54538790, displayname='Josh Vargas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
16,2010-12-28 19:51:55+00:00,19843002704855040,RT @JamalCrawFans: #2010memories going to MSG for the first time and seeing the @atlanta_hawks beat @thenyknicks.,https://twitter.com/ATLHawks/status/19843002704855040,ATLHawks,1532897,0,0,0,0,en,,,,,,,"[User(username='JamalCrawFans', id=178717958, displayname='Jamal Crawford Fans', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='atlanta_hawks', id=1149569600, displayname='Atlanta Hawks News', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='thenyknicks', id=378186549, displayname='NBA New York Knicks', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['2010memories'],
17,2010-12-28 17:56:31+00:00,19813964468723713,Were your gifts from the holiday NOT happening?  Bring your least favorite to the #Hawks Gift Exchange on 12/29. http://social.hawks.com/lQu,https://twitter.com/ATLHawks/status/19813964468723713,ATLHawks,1532897,0,0,0,0,en,,,,,,,,,,['Hawks'],
18,2010-12-28 14:38:20+00:00,19764088020144128,Joe Johnson hosted “JJ’s Santa-Lanta for Kids” holiday event at Andretti Indoor Karting and Games.  Video: http://on.nba.com/gdndOA #hawks,https://twitter.com/ATLHawks/status/19764088020144128,ATLHawks,1532897,0,2,0,0,en,,,,,,,,,,['hawks'],
19,2010-12-28 14:10:24+00:00,19757058660241408,"Thanks! RT @AH15Fans: BTW, today was the @Atlanta_Hawks 20th win of the season. Good look Hawks...keep it going.",https://twitter.com/ATLHawks/status/19757058660241408,ATLHawks,1532897,0,0,0,0,en,,,,,,,"[User(username='atlanta_hawks', id=1149569600, displayname='Atlanta Hawks News', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
20,2010-12-28 03:20:33+00:00,19593516812345344,#Hawks finish with a win on the road against the @Bucks tonight 95-80. @Al_Horford finishes with 18 points and 12 boards.,https://twitter.com/ATLHawks/status/19593516812345344,ATLHawks,1532897,0,13,1,0,en,,,,,,,"[User(username='Bucks', id=15900167, displayname='Milwaukee Bucks', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Al_Horford', id=78193153, displayname='Al Horford', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Hawks'],
21,2010-12-28 01:36:26+00:00,19567317012713472,"At the end of the first, #Hawks have an early lead 29-18 over the #Bucks.",https://twitter.com/ATLHawks/status/19567317012713472,ATLHawks,1532897,0,3,0,0,en,,,,,,,,,,"['Hawks', 'Bucks']",
22,2010-12-27 20:19:18+00:00,19487505401249793,The #Hawks have a quick turn around as they visit the Bradley Center tonight to face the #Bucks.  Catch the game on @SportSouth or @99x.,https://twitter.com/ATLHawks/status/19487505401249793,ATLHawks,1532897,0,2,0,0,en,,,,,,,"[User(username='SportSouth', id=4046414308, displayname='Maison à vendre', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='99x', id=14956123, displayname='99X', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['Hawks', 'Bucks']",
23,2010-12-26 19:03:56+00:00,19106154097410048,"#Hawks are back in action tonight at 7PM in a match-up with the #Hornets in New Orleans starting at 7pm (TV: @SportSouth, Radio: @99x).",https://twitter.com/ATLHawks/status/19106154097410048,ATLHawks,1532897,0,4,1,0,en,,,,,,,"[User(username='SportSouth', id=4046414308, displayname='Maison à vendre', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='99x', id=14956123, displayname='99X', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['Hawks', 'Hornets']",
24,2010-12-25 21:31:26+00:00,18780884027052032,@sweetalie great gift!,https://twitter.com/ATLHawks/status/18780884027052032,ATLHawks,1532897,0,0,0,0,en,,,,,1.875484511253709e+16,https://twitter.com/sweetalie,"[User(username='sweetalie', id=14528575, displayname='Natalie', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
25,2010-12-24 23:35:52+00:00,18449812198264832,Happy Holidays #Hawks fans!,https://twitter.com/ATLHawks/status/18449812198264832,ATLHawks,1532897,0,8,1,0,en,,,,,,,,,,['Hawks'],
26,2010-12-23 00:13:59+00:00,17734629800808448,"After wearing the smaller black pad with straps for one game, Joe has switched back to the white sleeve tonight. So far, so good. He is 1/1.",https://twitter.com/ATLHawks/status/17734629800808448,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,,
27,2010-12-22 21:01:47+00:00,17686260508262400,@NBA_Photos wallpapers look nice!,https://twitter.com/ATLHawks/status/17686260508262400,ATLHawks,1532897,0,1,1,0,en,,,,,1.7668045577125888e+16,https://twitter.com/hurstmadeit,"[User(username='NBA_Photos', id=304650400, displayname='NBA Photos', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
28,2010-12-22 20:44:46+00:00,17681977670901760,Shootaround Update: Jamal Still Out: Word from shootaround today is that Jamal Crawford will miss his fifth co... http://get.sm/hyIDi #Hawks,https://twitter.com/ATLHawks/status/17681977670901760,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,['Hawks'],
29,2010-12-22 20:43:41+00:00,17681703229198337,@atlrach bunk?,https://twitter.com/ATLHawks/status/17681703229198337,ATLHawks,1532897,0,0,0,0,en,,,,,1.7376289065275392e+16,https://twitter.com/atlrach,"[User(username='atlrach', id=19423295, displayname='Thorn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
30,2010-12-21 20:09:07+00:00,17310618633641984,Be here on 12/22 as the #Hawks look to extend their home win streak to 8 as they play the #Cavs.  $17 tix here: http://social.hawks.com/wIn,https://twitter.com/ATLHawks/status/17310618633641984,ATLHawks,1532897,0,4,0,0,en,,,,,,,,,,"['Hawks', 'Cavs']",
31,2010-12-21 14:13:45+00:00,17221187155271680,Tune in at 9:30 this morning to @680_The_Fan to hear #Hawks @Al_Horford on the Rude Awakening.,https://twitter.com/ATLHawks/status/17221187155271680,ATLHawks,1532897,0,1,1,0,en,,,,,,,"[User(username='680_the_fan', id=900020599380168705, displayname='Head To 680TheFan', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Al_Horford', id=78193153, displayname='Al Horford', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Hawks'],
32,2010-12-21 14:03:18+00:00,17218556764626944,@Al_Horford's double-double of 24 pts & 11 rebounds helped the #Hawks defeat the #Magic 91-81. How it happened: http://social.hawks.com/2a4,https://twitter.com/ATLHawks/status/17218556764626944,ATLHawks,1532897,0,3,0,0,en,,,,,,,"[User(username='Al_Horford', id=78193153, displayname='Al Horford', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['Hawks', 'Magic']",
33,2010-12-21 00:41:38+00:00,17016810230521857,Hawks lead the #Magic 20-14 after the 1Q. This game feels a lot like Atlanta's win in Orlando earlier this year. No easy buckets.,https://twitter.com/ATLHawks/status/17016810230521857,ATLHawks,1532897,0,4,0,0,en,,,,,,,,,,['Magic'],
34,2010-12-21 00:17:46+00:00,17010803848777728,Joe Johnson switching up the padding on his elbow tonight. Opting for the pad with straps rather than the full white sleeve.,https://twitter.com/ATLHawks/status/17010803848777728,ATLHawks,1532897,0,0,0,0,en,,,,,,,,,,,
35,2010-12-21 00:02:42+00:00,17007013204598785,Jamal Crawford will miss his third consecutive game tonight with a sore back. Good crowd filling up the Highlight Factory.,https://twitter.com/ATLHawks/status/17007013204598785,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,,
36,2010-12-20 19:14:29+00:00,16934478844792832,"We're holding a ""BULLY FREE IS THE WAY TO BE"" Essay Contest, open to metro Atlanta elementary schools.  Info here: http://on.nba.com/hLJnEu",https://twitter.com/ATLHawks/status/16934478844792832,ATLHawks,1532897,0,2,0,0,en,,,,,,,,,,,
37,2010-12-20 16:46:48+00:00,16897313419042818,"Vote DAILY for Joe, @al_horford, Smoove, Jamal, Bibby and Marvin for 2011 NBA All-Stars.  Here's how: http://on.nba.com/bKDQm6 #Hawks",https://twitter.com/ATLHawks/status/16897313419042818,ATLHawks,1532897,0,8,0,0,en,,,,,,,"[User(username='Al_Horford', id=78193153, displayname='Al Horford', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Hawks'],
38,2010-12-20 16:41:20+00:00,16895939960643585,@JamalCrawFans dads are the best!,https://twitter.com/ATLHawks/status/16895939960643585,ATLHawks,1532897,0,0,0,0,en,,,,,1.688182911821824e+16,https://twitter.com/JamalCrawFans,"[User(username='JamalCrawFans', id=178717958, displayname='Jamal Crawford Fans', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
39,2010-12-20 14:46:46+00:00,16867106352005120,Tonight the #Hawks will take on the new-look @Orlando_Magic for the third time this season.  Tickets here: http://bit.ly/gsWsr8,https://twitter.com/ATLHawks/status/16867106352005120,ATLHawks,1532897,0,3,1,0,en,,,,,,,"[User(username='Orlando_Magic', id=2600309754, displayname='Orlando', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Hawks'],
40,2010-12-20 14:14:20+00:00,16858946820116480,@AH15Fans i'll let them know.,https://twitter.com/ATLHawks/status/16858946820116480,ATLHawks,1532897,0,0,0,0,en,,,,,1.6727167215869952e+16,https://twitter.com/HorfordFan,,,,,
41,2010-12-19 20:30:57+00:00,16591338178871296,Final from NJ: #Hawks fall to the #Nets on the road. 89-82.  They return home tomorrow to challenge the new look Magic at Philips.,https://twitter.com/ATLHawks/status/16591338178871296,ATLHawks,1532897,0,2,1,0,en,,,,,,,,,,"['Hawks', 'Nets']",
42,2010-12-19 19:11:49+00:00,16571422746873856,At the half #Hawks and #Nets are even at 43-43.,https://twitter.com/ATLHawks/status/16571422746873856,ATLHawks,1532897,0,4,0,0,en,,,,,,,,,,"['Hawks', 'Nets']",
43,2010-12-19 18:13:50+00:00,16556829341388800,"RT @ajchawks: #Hawks starters at #Nets: Bibby, Johnson, J. Smith, Marvin, @Al_Horford",https://twitter.com/ATLHawks/status/16556829341388800,ATLHawks,1532897,0,1,0,0,en,,,,,,,"[User(username='ajchawks', id=2833626515, displayname='Удинцевa Пелагея', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Al_Horford', id=78193153, displayname='Al Horford', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['Hawks', 'Nets']",
44,2010-12-18 02:54:14+00:00,15963016860274688,"#Hawks finish the night with a win over the @bobcats 90 - 85. Horford, Williams and Johnson all finish with 16.",https://twitter.com/ATLHawks/status/15963016860274688,ATLHawks,1532897,0,10,0,0,en,,,,,,,"[User(username='bobcats', id=1115542122, displayname='New Orleans Hornets', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Hawks'],
45,2010-12-18 02:49:12+00:00,15961750910275584,Quick Healing Joe: Joe Johnson returned WEEKS ahead of schedule when Larry Drew reinserted the #Hawks All-Star ... http://get.sm/eGpcM Hawks,https://twitter.com/ATLHawks/status/15961750910275584,ATLHawks,1532897,0,2,0,0,en,,,,,,,,,,['Hawks'],
46,2010-12-18 02:39:08+00:00,15959215235399681,@SeanEatsAtlanta well deserved. Nicely done!,https://twitter.com/ATLHawks/status/15959215235399681,ATLHawks,1532897,0,0,0,0,en,,,,,1.595812103376896e+16,https://twitter.com/SeanEatsAtlaNta,"[User(username='SeanEatsAtlaNta', id=84334927, displayname='Sean Ellis', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
47,2010-12-18 02:06:27+00:00,15950990733742080,"RT @HawksPRGuy: Three sets of '10's' for the #Hawks, with Horford joining Bibby and Johnson.  Williams and Smith with eight, 62-51 Atlanta.",https://twitter.com/ATLHawks/status/15950990733742080,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,['Hawks'],
48,2010-12-18 01:06:24+00:00,15935878362832897,@JamalCrawFans great - thanks for your donation!,https://twitter.com/ATLHawks/status/15935878362832897,ATLHawks,1532897,0,0,0,0,en,,,,,1.5934791165673472e+16,https://twitter.com/JamalCrawFans,"[User(username='JamalCrawFans', id=178717958, displayname='Jamal Crawford Fans', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
49,2010-12-18 01:04:50+00:00,15935484144390144,@THETwitteoVixen hey the nose bleeds aren't all that bad ;),https://twitter.com/ATLHawks/status/15935484144390144,ATLHawks,1532897,0,0,0,0,en,,,,,1.5909493850251264e+16,https://twitter.com/thePSALMstriss,,,,,
50,2010-12-18 01:00:16+00:00,15934335253221376,"@JamalCrawFans yup, Toy Drive is still going on tonight. Sorry for the late response.",https://twitter.com/ATLHawks/status/15934335253221376,ATLHawks,1532897,0,0,0,0,en,,,,,1.5900655499616256e+16,https://twitter.com/JamalCrawFans,"[User(username='JamalCrawFans', id=178717958, displayname='Jamal Crawford Fans', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
51,2010-12-17 21:45:08+00:00,15885231122817025,Who else is coming?  #Hawks vs. @Bobcats tonight. RT @SteveWainright: Bout ready to head out to Phillips Arena for the @Atlanta_Hawks game.,https://twitter.com/ATLHawks/status/15885231122817025,ATLHawks,1532897,0,1,0,0,en,,,,,,,"[User(username='bobcats', id=1115542122, displayname='New Orleans Hornets', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SteveWainright', id=12096942, displayname='©ѕтєνє ωαιηяιgнт', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='atlanta_hawks', id=1149569600, displayname='Atlanta Hawks News', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Hawks'],
52,2010-12-17 21:19:00+00:00,15878653288120320,"NBA Fit Live Healthy Week is 1/4-1/12, be sure to make your pledge now to kick your 2011 into high gear.  Info: http://on.nba.com/cdcQCo",https://twitter.com/ATLHawks/status/15878653288120320,ATLHawks,1532897,0,2,0,0,en,,,,,,,,,,,
53,2010-12-17 16:30:07+00:00,15805952070520832,It's @atlanta_hawks @GreaterThanAIDS night at Philips Arena. Check out this message from @al_horford: http://social.hawks.com/tiG #NBACares,https://twitter.com/ATLHawks/status/15805952070520832,ATLHawks,1532897,0,3,0,0,en,,,,,,,"[User(username='atlanta_hawks', id=1149569600, displayname='Atlanta Hawks News', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GreaterThanAIDS', id=101790067, displayname='Greater Than AIDS', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Al_Horford', id=78193153, displayname='Al Horford', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['NBACares'],
