,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
10,2022-10-30 16:15:43+00:00,1586753725405794305,https://t.co/QSbgJEeuO6,https://twitter.com/ATLHawks/status/1586753725405794305,ATLHawks,1532943,0,4,65,0,zxx,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgVH6jgXoAAzVrh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVH6jgXoAAzVrh?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FgVH745WIAEukyC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVH745WIAEukyC?format=jpg&name=large')]",,,1.5867537184892723e+18,https://twitter.com/ATLHawks,,,,,
11,2022-10-30 16:15:41+00:00,1586753718489272320,Game night stills 📸 https://t.co/3XtPkElyJ0,https://twitter.com/ATLHawks/status/1586753718489272320,ATLHawks,1532943,2,22,325,1,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgVHFSZXkAIjUG-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVHFSZXkAIjUG-?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FgVHHUcWIAETTOi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVHHUcWIAETTOi?format=jpg&name=large')]",,,,,,,,,
12,2022-10-30 14:30:40+00:00,1586727291803017216,".@KennethNugent has donated $3 to the Hawks Foundation for #ScoreForScholarships with every point we scored this season!

Check out this season's total ⤵️ https://t.co/aFnYrpkvr2",https://twitter.com/ATLHawks/status/1586727291803017216,ATLHawks,1532943,2,4,64,0,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1586727131802894341/img/J4y14Cr3WUr3kx99.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586727131802894341/pl/aW6A9FYSxOf0P0hK.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586727131802894341/vid/480x270/SfcuKvF8BFoCqPV7.mp4?tag=14', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586727131802894341/vid/1280x720/tL0We2COsAHOUFd1.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586727131802894341/vid/640x360/DvJEchVQknYRAEwF.mp4?tag=14', bitrate=832000)], duration=21.154, views=2500)]",,,,,"[User(username='KennethNugent', id=147591061, displayname='Ken Nugent', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['ScoreForScholarships'],
13,2022-10-30 14:05:56+00:00,1586721064251449346,".@TheTraeYoung got us hype last night!

❄️ 42 PTS | 5 AST | 6 REB

Unstoppable Player of the Game presented by @UPS https://t.co/AAISq80aV7",https://twitter.com/ATLHawks/status/1586721064251449346,ATLHawks,1532943,13,62,471,9,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1586720953740009472/img/vfziNqKF-BoUdnJi.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586720953740009472/pl/G2MDb12FJFU5-fjH.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586720953740009472/vid/540x540/dceCcPlgfHqxH5Cc.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586720953740009472/vid/720x720/f7jB5g-YeXqdxQ7M.mp4?tag=14', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586720953740009472/vid/320x320/OZg-rkhOodgNp5Hp.mp4?tag=14', bitrate=432000)], duration=71.405, views=6469)]",,,,,"[User(username='TheTraeYoung', id=2842841126, displayname='Trae Young', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='UPS', id=158129535, displayname='UPS', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
14,2022-10-30 13:02:11+00:00,1586705021504262145,🗣️ On his head 🗣️ @BigO21_ https://t.co/0IAiIPFAhp,https://twitter.com/ATLHawks/status/1586705021504262145,ATLHawks,1532943,3,46,383,2,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1586704977539514369/img/ZpGeJz8qHNVK1yDU.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586704977539514369/vid/480x600/QFL6vC3xhfbbJ0kN.mp4?tag=14', bitrate=950000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586704977539514369/vid/320x400/6X6_6ac2MBHQ_IGF.mp4?tag=14', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586704977539514369/vid/720x900/YhMv7FjbLVu3OKGf.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586704977539514369/pl/xyWECn8J_DE11OV0.m3u8?tag=14&container=fmp4', bitrate=None)], duration=10.844, views=5563)]",,,,,"[User(username='BigO21_', id=1496970942, displayname='Onyeka Okongwu', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
15,2022-10-30 03:44:17+00:00,1586564620956966918,Family through it all 🤍💚🤍 https://t.co/eWWC2kHQhA,https://twitter.com/ATLHawks/status/1586564620956966918,ATLHawks,1532943,53,518,11353,50,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgSZvN2XkAMtgDT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSZvN2XkAMtgDT?format=jpg&name=large')]",,,,,,,,,
16,2022-10-30 03:19:10+00:00,1586558302204428288,"Next up: Halloween night in Canada against the Raptors.

Next home game is Nov. 5 against the Pelicans 🎟: https://t.co/2aywiMiqMV https://t.co/0SrjS8zr59",https://twitter.com/ATLHawks/status/1586558302204428288,ATLHawks,1532943,3,15,102,0,en,"[TextLink(text='bit.ly/3sn4JiR', url='https://bit.ly/3sn4JiR', tcourl='https://t.co/2aywiMiqMV', indices=(106, 129))]","[Photo(previewUrl='https://pbs.twimg.com/media/FgSWXYhWQAMzeti?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSWXYhWQAMzeti?format=jpg&name=large')]",,,,,,,,,
17,2022-10-30 03:02:01+00:00,1586553986089361409,"Ice Trae has increased his scoring total in every game so far this season

❄️ 23
❄️ 25
❄️ 28
❄️ 35
❄️ 36
❄️ 42 https://t.co/8V8RvYvKB9",https://twitter.com/ATLHawks/status/1586553986089361409,ATLHawks,1532943,35,174,1486,29,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgSR4EwXwAANvPK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSR4EwXwAANvPK?format=jpg&name=large')]",,,,,,,,,
18,2022-10-30 02:45:52+00:00,1586549921343234050,"Final stats 📊

Trae: 42 PTS | 5 AST | 6 REB | 5-10 3-PT FG
DJ: 21 PTS | 6 AST | 5 REB | 2 STL
CC: 11 PTS | 10 REB | 2 STL | 1 BLK
Dre: 14 PTS | 5 REB
OO: 6 PTS | 6 REB | 1 BLK
Justin: 10 PTS",https://twitter.com/ATLHawks/status/1586549921343234050,ATLHawks,1532943,11,22,258,1,en,,,,,1.5865474297086362e+18,https://twitter.com/ATLHawks,,,,,
19,2022-10-30 02:37:38+00:00,1586547846953795585,https://t.co/Gpj3IgF7gC,https://twitter.com/ATLHawks/status/1586547846953795585,ATLHawks,1532943,106,453,4043,94,zxx,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgSM2LqXoAA436s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSM2LqXoAA436s?format=jpg&name=large')]",,,,,,,,,
20,2022-10-30 02:35:58+00:00,1586547429708636160,Heck of a game. https://t.co/XwkR4nql2F,https://twitter.com/ATLHawks/status/1586547429708636160,ATLHawks,1532943,109,61,1076,32,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgSMbCpWAAED017?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSMbCpWAAED017?format=jpg&name=large')]",,,,,,,,,
21,2022-10-30 02:26:03+00:00,1586544932667392000,🙄🙄🙄🙄🙄,https://twitter.com/ATLHawks/status/1586544932667392000,ATLHawks,1532943,145,127,1433,36,art,,,,,,,,,,,
22,2022-10-30 02:20:53+00:00,1586543633209040896,Clutch DJ https://t.co/o7cIVk1aXd,https://twitter.com/ATLHawks/status/1586543633209040896,ATLHawks,1532943,12,13,206,1,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgSI89CVQAAORf8.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586543564758011905/vid/640x360/FYuQQYbST5Mztxui.mp4?tag=14', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586543564758011905/pl/dyXEvD_LTMjEzNqM.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586543564758011905/vid/1280x720/tUbN_sVS_dDCnA8O.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586543564758011905/vid/480x270/do1fV4SpL-Jo0xft.mp4?tag=14', bitrate=288000)], duration=10.024, views=8250)]",,,,,,,,,
23,2022-10-30 02:16:18+00:00,1586542481486753792,It's SO pretty https://t.co/1QdRBLLWaD,https://twitter.com/ATLHawks/status/1586542481486753792,ATLHawks,1532943,12,19,183,2,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgSH6JxUoAAO7HE.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586542404068204544/vid/1280x720/lY5MtIjDEYe3vYgk.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586542404068204544/pl/v-xE5iQvu6Ryfc_z.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586542404068204544/vid/480x270/tdSSkmeAfZUAbXUN.mp4?tag=14', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586542404068204544/vid/640x360/J-UIEyC6IIG0q9vH.mp4?tag=14', bitrate=832000)], duration=10.808, views=6551)]",,,,,,,,,
24,2022-10-30 02:14:12+00:00,1586541951783882753,TRAE YOUNG https://t.co/9tVx64xjRM,https://twitter.com/ATLHawks/status/1586541951783882753,ATLHawks,1532943,19,121,667,28,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgSHYqAVEAAQBXy.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586541841666609152/vid/1280x720/NwvHHKUkT1V7f0la.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586541841666609152/vid/640x360/buyuwlyQZDe1QKja.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586541841666609152/vid/480x270/TqbeOwiPX4s_ynWa.mp4?tag=14', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586541841666609152/pl/4xnQUG-B-LtUmkE-.m3u8?tag=14&container=fmp4', bitrate=None)], duration=17.02, views=78763)]",,,,,,,,,
25,2022-10-30 02:11:19+00:00,1586541227687772160,😱😱 https://t.co/4FZ0rOvMBA,https://twitter.com/ATLHawks/status/1586541227687772160,ATLHawks,1532943,13,60,605,10,und,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgSGvfkXEAA52aD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSGvfkXEAA52aD?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FgSGvflWAAIpSkj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSGvflWAAIpSkj?format=jpg&name=large')]",,,,,,,,,
26,2022-10-30 02:07:47+00:00,1586540337534640129,Allllll the replays of Big O's POSTER https://t.co/bnhqbL1tpI,https://twitter.com/ATLHawks/status/1586540337534640129,ATLHawks,1532943,5,90,415,8,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgSF4WOUAAAIiEE.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586540199923748864/vid/1280x720/HwFuiyUqj7vRJavo.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586540199923748864/pl/Mqb4QlbJwk0sTrVX.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586540199923748864/vid/640x360/pcGKAGM3l8zjt7eF.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586540199923748864/vid/480x270/HGOamWBw184Z6xpM.mp4?tag=14', bitrate=288000)], duration=29.768, views=9114)]",,,,,,,,,
27,2022-10-30 02:03:52+00:00,1586539349423755264,ONYEKA BOOM https://t.co/PnNXhvNTlu,https://twitter.com/ATLHawks/status/1586539349423755264,ATLHawks,1532943,26,141,597,38,in,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgSFCZPVUAAyb5F.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586539247296688128/vid/640x360/ZZaVxAeujmyWlcp2.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586539247296688128/vid/480x270/q5mOBMY9uabG90Tg.mp4?tag=14', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586539247296688128/pl/8wj5nPGmNg5XA9vs.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586539247296688128/vid/1280x720/SEt0boo5fkdwv_Sn.mp4?tag=14', bitrate=2176000)], duration=13.66, views=63605)]",,,,,,,,,
28,2022-10-30 02:01:10+00:00,1586538670164770822,whOOa,https://twitter.com/ATLHawks/status/1586538670164770822,ATLHawks,1532943,14,18,222,4,in,,,,,,,,,,,
29,2022-10-30 01:57:22+00:00,1586537717151649792,"Justin Holiday in the 4th:

-3-ball
-Clamps on his brother
-Bucket
-3-ball https://t.co/eQetugBLYC",https://twitter.com/ATLHawks/status/1586537717151649792,ATLHawks,1532943,6,12,148,2,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgSDhi8UoAAaN3q.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586537583755919363/vid/640x360/7vDm6say-oelQOxm.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586537583755919363/vid/480x270/B5DZUYf-qPSdIUc9.mp4?tag=14', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586537583755919363/pl/ruKpNLUIAURf8ofL.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586537583755919363/vid/1280x720/iIUiyTFRUazj3xt0.mp4?tag=14', bitrate=2176000)], duration=38.197, views=4039)]",,,,,,,,,
30,2022-10-30 01:56:17+00:00,1586537444161499136,Cook it up Justin 🔥🔥🔥🔥🔥,https://twitter.com/ATLHawks/status/1586537444161499136,ATLHawks,1532943,6,8,122,0,en,,,,,,,,,,,
31,2022-10-30 01:47:10+00:00,1586535150619447296,"Still in it, last quarter to go https://t.co/3y05bIGywn",https://twitter.com/ATLHawks/status/1586535150619447296,ATLHawks,1532943,17,7,153,1,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/FgSBQacWYAAeO9S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgSBQacWYAAeO9S?format=jpg&name=large')]",,,,,,,,,
32,2022-10-30 01:45:22+00:00,1586534694640029696,Trae Young has 30+ points in 3 quarters for the 2nd time in 24 hours,https://twitter.com/ATLHawks/status/1586534694640029696,ATLHawks,1532943,20,75,643,13,en,,,,,,,,,,,
